song_id,song_name,author,confidence,status,basis,sources,researched_on
1138,Neetho Nundani Brathuku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1139,Nammaku Ilalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1140,Sthothrabali Sthothrabali,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1141,Yesayyaa Naakantu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1142,Parishuddhudaa Parishuddhudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1143,Sthuthinchedanu Ninnu Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1144,Aahaa Aanandame (Seeyonu),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1145,Enno Enno Melulu Chesaavayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1146,Rende Rende Daarulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1147,Yesayyaa Praana Naathaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1148,Aruna Kaanthi Kiranamai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1149,Aadhaaram Naaku Aadhaaram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1150,Ne Saageda Yesunitho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1151,Peda Naruni Roopamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1152,Vaadipoka Munde,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1153,Ee Dinamentho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1154,Saageti Ee Jeeva Yaathralo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1155,Nee Sannidhilo Nenunna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1156,Nee Aananda Thailamutho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1157,Cheekatilo Kaanthivi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1158,Maaradayaa Nee Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1159,Adagaka Mundhe,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1160,Nashiyinchedi Lokamlo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1161,Prabhu Yesuni Poojinchedam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1162,Kani Vini Erugani Karunaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1163,Kraisthava Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1164,Krupa Kanikaramula,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1165,Aadedhan Paadedhan,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1166,Nanu Viduvaka Edabaayaka,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1167,Thalavanchaku Nesthamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1168,Adiginadi Konthe Ayinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1169,Yesayya Maata Bangaaru Moota,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1170,Kondala Thattu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1171,Yavvanaa Janamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1172,Aasha Theera Naa Yesu Swaamini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1173,Kantipaapalaa Kaachinaavayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1174,Praardhana Kaligina Jeevitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1175,Durdinamulu Raakamunde,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1176,Dinadinamu Vijayamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1177,Yesu Neeke Jayam Jayamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1178,Gunde Baruvekkipothunnadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1179,Ishraayelu Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1180,Randi Suvaartha Sunaadamutho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1181,Nee Krupa Naaku Chaalunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1182,Anniti Kannaa Praardhane Minna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1183,Naa Sthuthi Paathrudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1184,Pondithini Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1185,Appagimpabadina Raathri,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1186,Sthuthiyinchi Keerthinchi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1187,Gaadaandhakaaramulo Ne Nadachina,,0.00,not_found,Classic hymn. Lyrics on many sites; no writer credited anywhere in results. Likely part of the Andhra Kraisthava Keerthanalu corpus - see the runbook note.,indianchristiansunited.org/lyrics/telugu-christian-songs/gaadaandhakaaramulo-ne-nadachina; songsofzion.org/songs/gaadaandhakaaramulo-ne-nadachina-RA,2026-08-03
1188,Konthasepu Kanabadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1189,Christmas Panduga,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1190,Nannu Diddumu Chinna Praayamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1191,Aaraadhana Aaraadhana (Chellinchedamu),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1192,Paathaalamlo Aathmala Aartha Naadam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1193,Devaa Naa Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1194,Adavi Chetla Naduma,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1195,Odiponivvadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1196,Ebinejare,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1197,Santhosha Geethamu Paadedanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1198,Divinelu Sthothraarhudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1199,Evaro Thelusaa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1200,Naa Yesu Raajaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1201,Raaraaju Janminche Ilalona,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1202,Prabhu Mora Vinavaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1203,Yehovaa Nanu Karuninchumaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1204,Mana Madhyane Unnadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1205,Nedo Repo Naa Priyudesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1206,Manasulokataaye Bhuvilo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1207,Nee Krupa Aakaashamu Kannaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1208,Vaagdhaanamulanni Neraverchuchunnaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1209,Siluvalo Aa Siluvalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1210,Neethone Gadipeyaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1211,Chaatinchudi Manushya Jaathi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1212,Aalakinchumo Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1213,Edabaayani Nee Krupa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1214,Aanandinthu Neelo Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1215,Nithyam Nilichedi Nee Preme,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1216,Padivelalo Athi Priyudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1217,Vikasinchu Pushpamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1218,Bhaasillenu Siluvalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1219,Hallelooyaa Ani Paadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1220,Emani Ne Paadedan,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1221,Naa Krupa Neeku Chaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1222,Entho Vintha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1223,Christmas Kaalam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1224,Naa Chinni Donelo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1225,Kanta Neerela,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1226,Manchivaadu Goppavaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1227,Brathakaalani Unnaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1228,Entha Cheppina Vaakyaminaka Pothivi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1229,Neeve Aasha Neeve Shwaasa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1230,Prabhu Yesu Prabhu Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1231,Nammakamaina Devudavaina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1232,Purab Dishaa Mein,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1233,Yehovaa Nissy,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1234,Entha Dooramainaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1235,Saati Evvaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1236,Innaallu Thodugaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1237,Hosannanuchu Sthuthi Paaduchu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1238,Evariki Evaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1239,Priya Sanghasthulaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1240,Santhoshinchudi Yandaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1241,Ghanamainavi Nee Kaaryamulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1242,Samaadhaana Gruhambulonu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1243,Sampoornudaa Naa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1244,Mulla Kireetamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1245,Raajaadhi Raaja,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1246,Devaa Naa Hrudayamutho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1247,Sannuthinthumo Prabho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1248,Sari Raarevvaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1249,Neeli Aakaashamlo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1250,Thambura Sithaara Naadamutho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1251,Jeevithamlo Nerchukunnaanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1252,Sameepimparaani Thejassulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1253,Dikkulanni Neevele,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1254,Yesu Nee Vaaramu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1255,Divya Thaara,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1256,Raajulaku Raajaina Ee,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1257,Vevela Doothalatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
